date,year,month,quarter,day_name
2025-05-04 06:43:36,2025,5,2025Q2,Sunday
2023-05-14 17:45:24,2023,5,2023Q2,Sunday
2022-03-31 16:48:15,2022,3,2022Q1,Thursday
2023-05-24 22:16:51,2023,5,2023Q2,Wednesday
2024-01-26 12:55:58,2024,1,2024Q1,Friday
2025-04-15 08:14:51,2025,4,2025Q2,Tuesday
2024-08-25 02:08:55,2024,8,2024Q3,Sunday
2023-06-04 18:36:44,2023,6,2023Q2,Sunday
2025-02-12 03:28:47,2025,2,2025Q1,Wednesday
2022-02-03 07:48:38,2022,2,2022Q1,Thursday
2025-01-28 09:26:31,2025,1,2025Q1,Tuesday
2025-01-10 12:20:42,2025,1,2025Q1,Friday
2024-04-24 04:30:26,2024,4,2024Q2,Wednesday
2023-05-23 21:52:22,2023,5,2023Q2,Tuesday
2022-09-06 13:44:08,2022,9,2022Q3,Tuesday
2022-11-15 03:13:51,2022,11,2022Q4,Tuesday
2022-03-08 05:15:10,2022,3,2022Q1,Tuesday
2025-03-27 20:26:45,2025,3,2025Q1,Thursday
2023-07-25 17:15:38,2023,7,2023Q3,Tuesday
2024-05-29 11:11:17,2024,5,2024Q2,Wednesday
2022-06-10 09:51:07,2022,6,2022Q2,Friday
2023-06-12 20:03:14,2023,6,2023Q2,Monday
2023-07-15 05:47:48,2023,7,2023Q3,Saturday
2025-07-06 17:39:16,2025,7,2025Q3,Sunday
2023-05-10 19:10:34,2023,5,2023Q2,Wednesday
2024-03-07 07:23:02,2024,3,2024Q1,Thursday
2022-09-27 16:03:25,2022,9,2022Q3,Tuesday
2022-08-23 07:14:56,2022,8,2022Q3,Tuesday
2022-08-25 05:09:58,2022,8,2022Q3,Thursday
2022-07-16 07:49:26,2022,7,2022Q3,Saturday
2024-09-30 12:15:53,2024,9,2024Q3,Monday
2023-01-08 00:47:30,2023,1,2023Q1,Sunday
2024-11-18 08:12:21,2024,11,2024Q4,Monday
2022-05-29 00:54:37,2022,5,2022Q2,Sunday
2025-06-18 22:01:24,2025,6,2025Q2,Wednesday
2022-10-11 00:13:04,2022,10,2022Q4,Tuesday
2025-04-23 00:30:11,2025,4,2025Q2,Wednesday
2023-01-14 16:04:49,2023,1,2023Q1,Saturday
2025-06-23 10:02:05,2025,6,2025Q2,Monday
2022-04-16 13:49:37,2022,4,2022Q2,Saturday
2024-11-11 14:19:56,2024,11,2024Q4,Monday
2024-05-21 17:02:42,2024,5,2024Q2,Tuesday
2022-10-01 00:15:01,2022,10,2022Q4,Saturday
2022-11-09 20:00:50,2022,11,2022Q4,Wednesday
2024-05-18 22:28:33,2024,5,2024Q2,Saturday
2025-02-22 06:55:34,2025,2,2025Q1,Saturday
2023-11-26 11:08:17,2023,11,2023Q4,Sunday
2022-01-18 10:35:48,2022,1,2022Q1,Tuesday
2025-02-17 02:56:41,2025,2,2025Q1,Monday
2023-02-02 20:58:47,2023,2,2023Q1,Thursday
2022-10-22 23:48:58,2022,10,2022Q4,Saturday
2022-06-13 04:42:30,2022,6,2022Q2,Monday
2023-10-17 17:17:09,2023,10,2023Q4,Tuesday
2022-11-11 17:22:30,2022,11,2022Q4,Friday
2023-02-21 15:52:40,2023,2,2023Q1,Tuesday
2024-08-07 06:54:46,2024,8,2024Q3,Wednesday
2022-11-03 19:27:22,2022,11,2022Q4,Thursday
2022-03-31 23:38:34,2022,3,2022Q1,Thursday
2023-09-24 10:19:57,2023,9,2023Q3,Sunday
2022-04-11 01:05:55,2022,4,2022Q2,Monday
2023-11-05 10:02:59,2023,11,2023Q4,Sunday
2023-09-12 10:15:04,2023,9,2023Q3,Tuesday
2022-09-27 18:28:22,2022,9,2022Q3,Tuesday
2024-10-03 09:35:19,2024,10,2024Q4,Thursday
2023-05-11 17:16:26,2023,5,2023Q2,Thursday
2022-04-12 14:59:48,2022,4,2022Q2,Tuesday
2022-08-31 02:41:02,2022,8,2022Q3,Wednesday
2022-12-14 14:08:03,2022,12,2022Q4,Wednesday
2022-02-02 07:27:23,2022,2,2022Q1,Wednesday
2022-03-22 12:21:46,2022,3,2022Q1,Tuesday
2025-01-13 01:39:28,2025,1,2025Q1,Monday
2022-06-12 16:35:51,2022,6,2022Q2,Sunday
2023-12-12 04:09:41,2023,12,2023Q4,Tuesday
2023-05-07 18:33:14,2023,5,2023Q2,Sunday
2023-04-24 23:41:16,2023,4,2023Q2,Monday
2022-04-30 16:05:45,2022,4,2022Q2,Saturday
2023-10-07 00:52:02,2023,10,2023Q4,Saturday
2022-01-05 06:06:21,2022,1,2022Q1,Wednesday
2022-08-04 00:21:49,2022,8,2022Q3,Thursday
2022-09-03 17:09:19,2022,9,2022Q3,Saturday
2024-07-28 04:09:29,2024,7,2024Q3,Sunday
2023-12-27 06:01:22,2023,12,2023Q4,Wednesday
2023-08-25 10:16:35,2023,8,2023Q3,Friday
2024-12-24 21:19:56,2024,12,2024Q4,Tuesday
2022-03-24 00:10:06,2022,3,2022Q1,Thursday
2022-11-09 00:11:13,2022,11,2022Q4,Wednesday
2022-06-27 17:00:23,2022,6,2022Q2,Monday
2023-11-23 18:47:36,2023,11,2023Q4,Thursday
2022-01-30 04:47:15,2022,1,2022Q1,Sunday
2023-12-28 11:05:37,2023,12,2023Q4,Thursday
2022-03-01 18:39:38,2022,3,2022Q1,Tuesday
2022-01-06 08:43:18,2022,1,2022Q1,Thursday
2022-01-05 07:58:12,2022,1,2022Q1,Wednesday
2024-07-30 01:00:25,2024,7,2024Q3,Tuesday
2025-04-04 03:38:21,2025,4,2025Q2,Friday
2024-07-19 15:56:00,2024,7,2024Q3,Friday
2022-03-05 19:59:28,2022,3,2022Q1,Saturday
2022-05-14 05:29:46,2022,5,2022Q2,Saturday
2024-11-03 07:24:25,2024,11,2024Q4,Sunday
2023-07-18 18:16:04,2023,7,2023Q3,Tuesday
2025-04-16 16:14:59,2025,4,2025Q2,Wednesday
2025-07-20 00:08:06,2025,7,2025Q3,Sunday
2023-11-11 11:22:38,2023,11,2023Q4,Saturday
2024-09-17 10:16:52,2024,9,2024Q3,Tuesday
2023-07-02 14:00:14,2023,7,2023Q3,Sunday
2025-01-02 08:27:22,2025,1,2025Q1,Thursday
2022-12-13 18:34:06,2022,12,2022Q4,Tuesday
2025-05-05 09:39:00,2025,5,2025Q2,Monday
2025-05-17 06:38:59,2025,5,2025Q2,Saturday
2024-11-20 06:53:50,2024,11,2024Q4,Wednesday
2022-07-04 21:58:39,2022,7,2022Q3,Monday
2023-08-13 23:34:10,2023,8,2023Q3,Sunday
2023-04-16 09:41:59,2023,4,2023Q2,Sunday
2022-04-18 12:01:45,2022,4,2022Q2,Monday
2023-03-07 16:35:03,2023,3,2023Q1,Tuesday
2023-08-11 18:37:17,2023,8,2023Q3,Friday
2024-08-13 11:02:39,2024,8,2024Q3,Tuesday
2025-07-25 05:23:15,2025,7,2025Q3,Friday
2022-10-13 04:13:37,2022,10,2022Q4,Thursday
2023-02-20 11:48:03,2023,2,2023Q1,Monday
2024-09-06 05:04:24,2024,9,2024Q3,Friday
2025-04-04 09:32:22,2025,4,2025Q2,Friday
2023-12-25 03:11:37,2023,12,2023Q4,Monday
2025-02-27 06:26:52,2025,2,2025Q1,Thursday
2025-05-31 04:38:22,2025,5,2025Q2,Saturday
2023-07-30 00:08:54,2023,7,2023Q3,Sunday
2023-02-16 21:07:56,2023,2,2023Q1,Thursday
2023-05-30 18:11:43,2023,5,2023Q2,Tuesday
2022-05-28 13:26:14,2022,5,2022Q2,Saturday
2025-01-27 17:46:14,2025,1,2025Q1,Monday
2023-03-23 22:36:51,2023,3,2023Q1,Thursday
2024-06-20 14:51:06,2024,6,2024Q2,Thursday
2023-04-04 14:22:27,2023,4,2023Q2,Tuesday
2022-03-11 01:54:55,2022,3,2022Q1,Friday
2025-01-06 19:30:55,2025,1,2025Q1,Monday
2024-11-03 16:52:24,2024,11,2024Q4,Sunday
2025-05-01 02:47:35,2025,5,2025Q2,Thursday
2023-03-14 02:09:17,2023,3,2023Q1,Tuesday
2023-01-16 12:10:28,2023,1,2023Q1,Monday
2024-04-28 14:15:12,2024,4,2024Q2,Sunday
2025-04-26 01:02:58,2025,4,2025Q2,Saturday
2024-01-28 04:14:43,2024,1,2024Q1,Sunday
2024-11-20 12:09:16,2024,11,2024Q4,Wednesday
2023-07-11 10:20:57,2023,7,2023Q3,Tuesday
2025-05-10 18:01:27,2025,5,2025Q2,Saturday
2025-06-02 06:34:57,2025,6,2025Q2,Monday
2024-04-16 18:44:53,2024,4,2024Q2,Tuesday
2023-08-15 10:36:10,2023,8,2023Q3,Tuesday
2024-11-09 12:12:13,2024,11,2024Q4,Saturday
2022-06-27 19:38:49,2022,6,2022Q2,Monday
2023-09-06 10:19:19,2023,9,2023Q3,Wednesday
2024-09-28 06:00:07,2024,9,2024Q3,Saturday
2025-05-09 00:45:50,2025,5,2025Q2,Friday
2022-12-01 01:57:26,2022,12,2022Q4,Thursday
2022-06-29 05:52:10,2022,6,2022Q2,Wednesday
2022-10-29 11:56:38,2022,10,2022Q4,Saturday
2022-03-19 20:13:51,2022,3,2022Q1,Saturday
2023-10-11 12:10:35,2023,10,2023Q4,Wednesday
2023-02-21 15:19:49,2023,2,2023Q1,Tuesday
2024-12-16 13:01:57,2024,12,2024Q4,Monday
2024-01-27 02:05:07,2024,1,2024Q1,Saturday
2024-08-27 20:11:35,2024,8,2024Q3,Tuesday
2022-10-22 12:25:31,2022,10,2022Q4,Saturday
2024-08-22 13:12:46,2024,8,2024Q3,Thursday
2023-12-23 08:40:17,2023,12,2023Q4,Saturday
2022-12-19 15:45:32,2022,12,2022Q4,Monday
2022-12-04 17:19:26,2022,12,2022Q4,Sunday
2022-11-28 19:21:21,2022,11,2022Q4,Monday
2023-04-18 22:59:25,2023,4,2023Q2,Tuesday
2024-04-11 17:25:17,2024,4,2024Q2,Thursday
2024-06-04 22:54:00,2024,6,2024Q2,Tuesday
2024-11-16 15:27:19,2024,11,2024Q4,Saturday
2023-09-09 21:23:48,2023,9,2023Q3,Saturday
2022-09-02 00:03:30,2022,9,2022Q3,Friday
2023-11-20 10:49:22,2023,11,2023Q4,Monday
2022-07-11 16:35:00,2022,7,2022Q3,Monday
2022-07-24 07:09:27,2022,7,2022Q3,Sunday
2023-07-29 06:22:55,2023,7,2023Q3,Saturday
2023-09-17 16:58:26,2023,9,2023Q3,Sunday
2022-01-02 19:42:50,2022,1,2022Q1,Sunday
2023-11-10 21:21:35,2023,11,2023Q4,Friday
2024-08-10 20:35:04,2024,8,2024Q3,Saturday
2024-05-29 04:46:12,2024,5,2024Q2,Wednesday
2022-07-26 04:53:55,2022,7,2022Q3,Tuesday
2024-02-20 13:18:19,2024,2,2024Q1,Tuesday
2024-06-07 16:42:35,2024,6,2024Q2,Friday
2022-04-19 11:23:17,2022,4,2022Q2,Tuesday
2022-10-30 13:59:17,2022,10,2022Q4,Sunday
2025-03-17 06:26:13,2025,3,2025Q1,Monday
2023-11-26 02:47:32,2023,11,2023Q4,Sunday
2022-06-04 06:57:54,2022,6,2022Q2,Saturday
2025-02-03 17:34:15,2025,2,2025Q1,Monday
2024-05-07 00:26:10,2024,5,2024Q2,Tuesday
2023-06-18 09:02:20,2023,6,2023Q2,Sunday
2022-02-01 21:19:09,2022,2,2022Q1,Tuesday
2022-11-16 22:32:02,2022,11,2022Q4,Wednesday
2024-11-11 09:56:19,2024,11,2024Q4,Monday
2024-09-14 20:40:15,2024,9,2024Q3,Saturday
2024-10-11 16:59:19,2024,10,2024Q4,Friday
2023-05-05 13:03:25,2023,5,2023Q2,Friday
2024-12-06 15:22:17,2024,12,2024Q4,Friday
2022-01-01 22:47:42,2022,1,2022Q1,Saturday
2024-08-21 08:26:18,2024,8,2024Q3,Wednesday
2025-04-09 00:08:51,2025,4,2025Q2,Wednesday
2022-02-07 21:16:48,2022,2,2022Q1,Monday
2023-04-29 13:08:08,2023,4,2023Q2,Saturday
2023-02-02 17:44:49,2023,2,2023Q1,Thursday
2022-08-23 16:52:19,2022,8,2022Q3,Tuesday
2022-12-29 23:54:03,2022,12,2022Q4,Thursday
2022-05-16 05:53:10,2022,5,2022Q2,Monday
2025-01-13 21:07:25,2025,1,2025Q1,Monday
2022-03-17 23:49:59,2022,3,2022Q1,Thursday
2025-01-14 23:15:07,2025,1,2025Q1,Tuesday
2022-07-31 00:21:13,2022,7,2022Q3,Sunday
2025-04-27 14:52:21,2025,4,2025Q2,Sunday
2023-05-23 07:56:33,2023,5,2023Q2,Tuesday
2022-09-20 13:42:29,2022,9,2022Q3,Tuesday
2022-11-12 02:36:44,2022,11,2022Q4,Saturday
2022-01-22 11:25:13,2022,1,2022Q1,Saturday
2024-07-06 03:18:10,2024,7,2024Q3,Saturday
2023-05-24 19:17:14,2023,5,2023Q2,Wednesday
2024-11-02 16:58:16,2024,11,2024Q4,Saturday
2022-08-25 03:02:27,2022,8,2022Q3,Thursday
2023-04-18 04:36:43,2023,4,2023Q2,Tuesday
2023-10-01 13:46:52,2023,10,2023Q4,Sunday
2022-02-13 12:06:57,2022,2,2022Q1,Sunday
2022-10-08 15:25:05,2022,10,2022Q4,Saturday
2024-12-14 16:15:19,2024,12,2024Q4,Saturday
2024-04-23 21:30:25,2024,4,2024Q2,Tuesday
2025-01-08 19:22:49,2025,1,2025Q1,Wednesday
2023-12-18 03:23:45,2023,12,2023Q4,Monday
2023-08-11 05:22:50,2023,8,2023Q3,Friday
2022-11-20 20:42:30,2022,11,2022Q4,Sunday
2024-03-27 17:47:44,2024,3,2024Q1,Wednesday
2023-12-15 02:19:38,2023,12,2023Q4,Friday
2024-08-01 20:43:05,2024,8,2024Q3,Thursday
2024-12-03 01:31:35,2024,12,2024Q4,Tuesday
2022-04-22 00:40:39,2022,4,2022Q2,Friday
2022-09-25 16:33:58,2022,9,2022Q3,Sunday
2025-05-22 18:39:15,2025,5,2025Q2,Thursday
2024-07-22 19:46:29,2024,7,2024Q3,Monday
2022-01-15 14:03:31,2022,1,2022Q1,Saturday
2024-10-13 04:55:11,2024,10,2024Q4,Sunday
2023-08-04 23:04:23,2023,8,2023Q3,Friday
2025-01-18 00:35:35,2025,1,2025Q1,Saturday
2025-04-09 06:22:13,2025,4,2025Q2,Wednesday
2025-07-22 11:21:58,2025,7,2025Q3,Tuesday
2023-08-13 14:38:19,2023,8,2023Q3,Sunday
2022-04-30 16:45:45,2022,4,2022Q2,Saturday
2025-04-04 03:23:21,2025,4,2025Q2,Friday
2022-10-09 03:51:00,2022,10,2022Q4,Sunday
2025-05-23 18:14:44,2025,5,2025Q2,Friday
2022-12-28 23:10:51,2022,12,2022Q4,Wednesday
2023-05-13 15:15:26,2023,5,2023Q2,Saturday
2024-04-13 03:32:50,2024,4,2024Q2,Saturday
2023-05-17 09:15:26,2023,5,2023Q2,Wednesday
2025-05-13 10:35:58,2025,5,2025Q2,Tuesday
2022-12-26 18:56:21,2022,12,2022Q4,Monday
2024-04-15 07:47:12,2024,4,2024Q2,Monday
2023-10-30 23:43:47,2023,10,2023Q4,Monday
2024-01-17 08:05:45,2024,1,2024Q1,Wednesday
2024-09-02 14:15:25,2024,9,2024Q3,Monday
2024-01-12 03:40:43,2024,1,2024Q1,Friday
2025-08-01 19:12:00,2025,8,2025Q3,Friday
2024-11-04 07:40:44,2024,11,2024Q4,Monday
2022-05-22 11:57:11,2022,5,2022Q2,Sunday
2023-10-18 22:41:05,2023,10,2023Q4,Wednesday
2023-04-20 02:31:47,2023,4,2023Q2,Thursday
2022-10-11 16:45:06,2022,10,2022Q4,Tuesday
2023-12-19 23:36:56,2023,12,2023Q4,Tuesday
2024-11-25 09:40:16,2024,11,2024Q4,Monday
2022-07-01 03:17:50,2022,7,2022Q3,Friday
2022-08-08 04:16:57,2022,8,2022Q3,Monday
2023-01-17 02:29:22,2023,1,2023Q1,Tuesday
2025-01-11 23:44:53,2025,1,2025Q1,Saturday
2024-12-16 09:44:50,2024,12,2024Q4,Monday
2023-08-12 02:16:51,2023,8,2023Q3,Saturday
2022-06-28 11:03:45,2022,6,2022Q2,Tuesday
2024-05-18 20:54:04,2024,5,2024Q2,Saturday
2024-03-17 07:31:04,2024,3,2024Q1,Sunday
2022-11-15 23:01:49,2022,11,2022Q4,Tuesday
2022-11-13 02:14:41,2022,11,2022Q4,Sunday
2022-11-19 04:56:23,2022,11,2022Q4,Saturday
2022-01-28 23:57:56,2022,1,2022Q1,Friday
2022-01-14 05:22:01,2022,1,2022Q1,Friday
2022-09-03 03:04:50,2022,9,2022Q3,Saturday
2023-11-23 00:28:03,2023,11,2023Q4,Thursday
2022-08-11 10:13:38,2022,8,2022Q3,Thursday
2025-07-04 08:03:54,2025,7,2025Q3,Friday
2023-12-17 13:27:38,2023,12,2023Q4,Sunday
2024-09-10 09:34:04,2024,9,2024Q3,Tuesday
2025-05-30 06:16:31,2025,5,2025Q2,Friday
2024-12-13 01:58:01,2024,12,2024Q4,Friday
2022-04-22 09:46:41,2022,4,2022Q2,Friday
2023-04-20 05:48:33,2023,4,2023Q2,Thursday
2025-01-13 21:24:05,2025,1,2025Q1,Monday
2024-12-27 07:45:12,2024,12,2024Q4,Friday
2022-05-07 05:14:20,2022,5,2022Q2,Saturday
2022-07-13 19:08:54,2022,7,2022Q3,Wednesday
2023-10-09 02:01:27,2023,10,2023Q4,Monday
2022-04-11 23:45:02,2022,4,2022Q2,Monday
2024-12-30 08:23:31,2024,12,2024Q4,Monday
2024-12-25 01:29:19,2024,12,2024Q4,Wednesday
2022-07-23 08:37:21,2022,7,2022Q3,Saturday
2024-06-15 05:29:40,2024,6,2024Q2,Saturday
2022-05-11 17:08:34,2022,5,2022Q2,Wednesday
2024-10-21 09:10:54,2024,10,2024Q4,Monday
2022-02-04 23:53:39,2022,2,2022Q1,Friday
2024-02-23 08:12:54,2024,2,2024Q1,Friday
2023-05-14 16:01:36,2023,5,2023Q2,Sunday
2025-03-05 18:18:09,2025,3,2025Q1,Wednesday
2024-10-07 16:44:46,2024,10,2024Q4,Monday
2025-07-08 23:54:26,2025,7,2025Q3,Tuesday
2022-11-08 21:49:50,2022,11,2022Q4,Tuesday
2025-08-03 21:02:49,2025,8,2025Q3,Sunday
2025-01-18 03:42:12,2025,1,2025Q1,Saturday
2025-07-04 11:32:37,2025,7,2025Q3,Friday
2023-02-01 16:57:24,2023,2,2023Q1,Wednesday
2023-08-19 08:12:18,2023,8,2023Q3,Saturday
2025-01-20 22:18:00,2025,1,2025Q1,Monday
2023-01-15 13:52:25,2023,1,2023Q1,Sunday
2024-12-17 00:53:38,2024,12,2024Q4,Tuesday
2025-08-04 16:19:31,2025,8,2025Q3,Monday
2023-05-09 09:58:53,2023,5,2023Q2,Tuesday
2022-01-18 13:12:09,2022,1,2022Q1,Tuesday
2022-06-23 05:13:18,2022,6,2022Q2,Thursday
2024-05-26 04:56:51,2024,5,2024Q2,Sunday
2023-06-04 13:02:53,2023,6,2023Q2,Sunday
2022-08-09 00:50:29,2022,8,2022Q3,Tuesday
2024-05-01 07:30:44,2024,5,2024Q2,Wednesday
2022-10-09 10:51:06,2022,10,2022Q4,Sunday
2024-03-24 10:28:47,2024,3,2024Q1,Sunday
2024-06-11 23:40:05,2024,6,2024Q2,Tuesday
2023-03-18 07:32:23,2023,3,2023Q1,Saturday
2022-12-10 14:26:19,2022,12,2022Q4,Saturday
2024-02-15 13:02:16,2024,2,2024Q1,Thursday
2025-07-25 17:30:40,2025,7,2025Q3,Friday
2023-09-02 05:21:03,2023,9,2023Q3,Saturday
2023-04-25 19:35:24,2023,4,2023Q2,Tuesday
2022-04-09 16:36:47,2022,4,2022Q2,Saturday
2023-02-13 10:36:29,2023,2,2023Q1,Monday
2023-12-12 22:37:53,2023,12,2023Q4,Tuesday
2023-08-13 10:40:35,2023,8,2023Q3,Sunday
2022-06-06 12:03:33,2022,6,2022Q2,Monday
2024-09-23 17:57:03,2024,9,2024Q3,Monday
2023-06-03 11:40:11,2023,6,2023Q2,Saturday
2024-09-19 01:10:12,2024,9,2024Q3,Thursday
2023-01-19 14:37:35,2023,1,2023Q1,Thursday
2025-07-28 03:01:55,2025,7,2025Q3,Monday
2023-06-04 08:10:36,2023,6,2023Q2,Sunday
2024-08-29 21:19:30,2024,8,2024Q3,Thursday
2022-10-14 09:52:32,2022,10,2022Q4,Friday
2023-04-01 00:47:34,2023,4,2023Q2,Saturday
2024-12-27 14:16:43,2024,12,2024Q4,Friday
2024-03-10 04:03:05,2024,3,2024Q1,Sunday
2022-05-15 15:41:45,2022,5,2022Q2,Sunday
2022-05-22 00:56:18,2022,5,2022Q2,Sunday
2025-05-05 23:58:40,2025,5,2025Q2,Monday
2022-02-06 22:25:55,2022,2,2022Q1,Sunday
2022-10-10 16:28:11,2022,10,2022Q4,Monday
2022-03-26 01:24:44,2022,3,2022Q1,Saturday
2023-01-12 14:15:18,2023,1,2023Q1,Thursday
2023-08-12 08:52:39,2023,8,2023Q3,Saturday
2023-08-24 06:07:18,2023,8,2023Q3,Thursday
2023-06-30 14:09:41,2023,6,2023Q2,Friday
2024-03-20 23:45:30,2024,3,2024Q1,Wednesday
2024-11-06 21:31:49,2024,11,2024Q4,Wednesday
2025-07-18 17:42:45,2025,7,2025Q3,Friday
2023-06-22 18:09:16,2023,6,2023Q2,Thursday
2022-04-09 10:49:34,2022,4,2022Q2,Saturday
2024-05-07 16:12:42,2024,5,2024Q2,Tuesday
2025-03-09 12:34:40,2025,3,2025Q1,Sunday
2023-05-23 07:08:05,2023,5,2023Q2,Tuesday
2022-01-22 22:17:42,2022,1,2022Q1,Saturday
2024-08-26 08:05:13,2024,8,2024Q3,Monday
2022-08-16 02:58:16,2022,8,2022Q3,Tuesday
2025-05-21 04:22:49,2025,5,2025Q2,Wednesday
2025-01-02 12:14:28,2025,1,2025Q1,Thursday
2024-07-29 06:52:19,2024,7,2024Q3,Monday
2023-01-26 09:51:41,2023,1,2023Q1,Thursday
2022-09-08 20:02:30,2022,9,2022Q3,Thursday
2023-12-04 20:01:08,2023,12,2023Q4,Monday
2023-04-11 04:07:27,2023,4,2023Q2,Tuesday
2024-09-11 00:28:58,2024,9,2024Q3,Wednesday
2022-11-02 16:49:15,2022,11,2022Q4,Wednesday
2024-05-31 10:48:51,2024,5,2024Q2,Friday
2022-12-31 19:52:41,2022,12,2022Q4,Saturday
2025-07-13 14:07:21,2025,7,2025Q3,Sunday
2024-03-03 09:27:39,2024,3,2024Q1,Sunday
2023-05-03 23:21:13,2023,5,2023Q2,Wednesday
2025-01-01 15:38:37,2025,1,2025Q1,Wednesday
2025-05-20 02:24:24,2025,5,2025Q2,Tuesday
2024-03-16 17:48:55,2024,3,2024Q1,Saturday
2024-01-03 01:29:55,2024,1,2024Q1,Wednesday
2025-04-03 06:23:20,2025,4,2025Q2,Thursday
2023-03-19 03:34:06,2023,3,2023Q1,Sunday
2023-01-31 09:29:01,2023,1,2023Q1,Tuesday
2024-07-21 12:59:55,2024,7,2024Q3,Sunday
2023-06-08 19:28:22,2023,6,2023Q2,Thursday
2024-07-23 21:21:20,2024,7,2024Q3,Tuesday
2025-05-12 18:58:08,2025,5,2025Q2,Monday
2024-09-19 21:59:00,2024,9,2024Q3,Thursday
2022-04-17 21:22:59,2022,4,2022Q2,Sunday
2024-07-08 14:29:58,2024,7,2024Q3,Monday
2023-11-02 05:28:39,2023,11,2023Q4,Thursday
2025-04-28 07:13:36,2025,4,2025Q2,Monday
2024-10-03 20:39:00,2024,10,2024Q4,Thursday
2024-12-11 07:42:49,2024,12,2024Q4,Wednesday
2023-08-16 21:44:02,2023,8,2023Q3,Wednesday
2023-10-03 17:23:36,2023,10,2023Q4,Tuesday
2024-03-30 19:40:46,2024,3,2024Q1,Saturday
2023-01-15 19:17:48,2023,1,2023Q1,Sunday
2022-04-03 05:12:07,2022,4,2022Q2,Sunday
2023-04-04 15:18:21,2023,4,2023Q2,Tuesday
2023-05-08 09:17:15,2023,5,2023Q2,Monday
2025-03-01 05:04:34,2025,3,2025Q1,Saturday
2024-05-17 15:43:46,2024,5,2024Q2,Friday
2022-01-08 18:33:20,2022,1,2022Q1,Saturday
2022-12-22 17:50:38,2022,12,2022Q4,Thursday
2024-07-31 05:45:17,2024,7,2024Q3,Wednesday
2023-10-23 11:01:15,2023,10,2023Q4,Monday
2022-11-27 00:22:56,2022,11,2022Q4,Sunday
2025-05-26 13:29:28,2025,5,2025Q2,Monday
2022-11-29 21:35:39,2022,11,2022Q4,Tuesday
2022-03-22 19:38:37,2022,3,2022Q1,Tuesday
2022-03-05 03:38:57,2022,3,2022Q1,Saturday
2023-03-31 13:04:19,2023,3,2023Q1,Friday
2023-04-22 04:34:37,2023,4,2023Q2,Saturday
2022-10-30 05:02:29,2022,10,2022Q4,Sunday
2024-02-22 05:01:07,2024,2,2024Q1,Thursday
2025-05-12 06:21:32,2025,5,2025Q2,Monday
2023-10-23 15:49:47,2023,10,2023Q4,Monday
2024-12-07 16:02:26,2024,12,2024Q4,Saturday
2023-04-09 22:04:49,2023,4,2023Q2,Sunday
2022-10-15 06:24:44,2022,10,2022Q4,Saturday
2024-10-26 12:15:22,2024,10,2024Q4,Saturday
2022-07-03 20:21:00,2022,7,2022Q3,Sunday
2024-05-25 11:45:01,2024,5,2024Q2,Saturday
2024-06-27 12:21:07,2024,6,2024Q2,Thursday
2025-06-20 17:54:20,2025,6,2025Q2,Friday
2022-01-27 10:44:27,2022,1,2022Q1,Thursday
2025-04-19 01:50:54,2025,4,2025Q2,Saturday
2024-10-24 00:13:43,2024,10,2024Q4,Thursday
2023-04-03 08:25:11,2023,4,2023Q2,Monday
2024-02-21 15:09:08,2024,2,2024Q1,Wednesday
2022-01-25 07:09:20,2022,1,2022Q1,Tuesday
2023-11-12 07:37:59,2023,11,2023Q4,Sunday
2023-04-07 14:57:19,2023,4,2023Q2,Friday
2025-05-10 08:33:26,2025,5,2025Q2,Saturday
2023-12-13 02:10:25,2023,12,2023Q4,Wednesday
2023-10-08 05:58:33,2023,10,2023Q4,Sunday
2024-07-05 13:48:15,2024,7,2024Q3,Friday
2025-04-15 08:03:24,2025,4,2025Q2,Tuesday
2024-07-07 19:28:18,2024,7,2024Q3,Sunday
2022-02-06 10:45:32,2022,2,2022Q1,Sunday
2025-01-11 17:25:31,2025,1,2025Q1,Saturday
2024-03-31 07:06:45,2024,3,2024Q1,Sunday
2025-04-15 11:49:13,2025,4,2025Q2,Tuesday
2025-05-20 09:13:55,2025,5,2025Q2,Tuesday
2023-10-01 11:04:51,2023,10,2023Q4,Sunday
2025-05-18 16:54:03,2025,5,2025Q2,Sunday
2024-08-01 20:44:39,2024,8,2024Q3,Thursday
2023-08-14 01:11:36,2023,8,2023Q3,Monday
2022-04-06 15:32:19,2022,4,2022Q2,Wednesday
2025-03-08 11:27:16,2025,3,2025Q1,Saturday
2025-06-21 04:24:39,2025,6,2025Q2,Saturday
2022-08-09 10:53:22,2022,8,2022Q3,Tuesday
2023-05-03 05:35:16,2023,5,2023Q2,Wednesday
2022-10-22 05:49:29,2022,10,2022Q4,Saturday
2023-01-20 07:41:13,2023,1,2023Q1,Friday
2023-07-30 22:29:05,2023,7,2023Q3,Sunday
2023-07-13 16:19:11,2023,7,2023Q3,Thursday
2025-03-05 11:01:25,2025,3,2025Q1,Wednesday
2022-03-17 05:35:00,2022,3,2022Q1,Thursday
2022-05-06 20:52:41,2022,5,2022Q2,Friday
2022-12-14 01:57:46,2022,12,2022Q4,Wednesday
2023-04-12 09:02:47,2023,4,2023Q2,Wednesday
2022-04-16 03:35:18,2022,4,2022Q2,Saturday
2024-05-23 01:49:47,2024,5,2024Q2,Thursday
2023-01-17 13:22:28,2023,1,2023Q1,Tuesday
2022-08-14 00:43:12,2022,8,2022Q3,Sunday
